x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,year,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_trans,quantity,concat_table_notes_text,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,Estimates.|Capacity.,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1996-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,46000,,923,46000,*|a
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,Estimates.|Capacity.,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,49000,,923,49000,*|a
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9000,,923,9000,*
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,124800,,923,124800,
79.282538,22.642556,Production,"magnesium metal, primary",,,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1000,,923,1000,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7400,,923,7400,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,75985,,923,75985,
20.466666999999998,44.816666999999995,Production,"magnesium metal, primary",,,Serbia and Montenegro,,A,CS,Magnesium,Normal value,SCG,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,20.466667,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3942,,923,3942,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,33000,,923,33000,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,13800,,923,13800,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,34200,,923,34200,
69.217179,48.473662,Production,"magnesium metal, primary",,,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,17900,,923,17900,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),1997-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7654,,923,7654,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",,,Ukraine,,A,UA,Magnesium,Normal value,UKR,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5040,,923,5040,
69.217179,48.473662,Production,"magnesium metal, primary",,Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,20907,,923,20907,b
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,70464,,923,70464,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,34100,,923,34100,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,24500,,923,24500,
20.466666999999998,44.816666999999995,Production,"magnesium metal, primary",,,Serbia and Montenegro,,A,CS,Magnesium,Normal value,SCG,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,20.466667,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3965,,923,3965,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,14700,,923,14700,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,35400,,923,35400,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,Estimates.,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,9000,,923,9000,*
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,Estimates.|Capacity.,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,60000,,923,60000,*|a
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,106100,,923,106100,
79.282538,22.642556,Production,"magnesium metal, primary",,,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),1998-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1500,,923,1500,
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1000,,923,1000,*
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,Estimates.|Capacity.,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,64000,,923,64000,*|a
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,120700,,923,120700,
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,16200,,923,16200,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,24300,,923,24300,
69.217179,48.473662,Production,"magnesium metal, primary",,Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,11031,,923,11031,b
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40800,,923,40800,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,35200,,923,35200,
20.466666999999998,44.816666999999995,Production,"magnesium metal, primary",,,Serbia and Montenegro,,A,CS,Magnesium,Normal value,SCG,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,20.466667,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1203,,923,1203,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",Nil (nothing produced),,Ukraine,,A,UA,Magnesium,Normal Value,UKR,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,75000,,923,75000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),1999-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,7968,,923,7968,
-97.834383,39.139831,Production,"magnesium metal, primary",,,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,-97.834383,,,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,94000,,923,94000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,-49.028010,,,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,5723,,923,5723,
79.282538,22.642556,Production,"magnesium metal, primary",,Estimates.,India,,A,IN,Magnesium,Normal value,IND,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,79.282538,,,163,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,500,,923,500,*
2.452177,46.620563,Production,"magnesium metal, primary",,,France,,A,FR,Magnesium,Normal value,FRA,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,2.452177,,,163,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,16500,,923,16500,
31.971487999999997,49.685680999999995,Production,"magnesium metal, primary",Nil (nothing produced),,Ukraine,,A,UA,Magnesium,Normal Value,UKR,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,31.971488,,,163,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,,923,-----,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,34.658281,,,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,32000,,923,32000,
10.262436,61.687073999999996,Production,"magnesium metal, primary",,,Norway,,A,NO,Magnesium,Normal value,NOR,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,10.262436,,,163,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,41400,,923,41400,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,35500,,923,35500,
15.556000000000001,-1.44,Production,"magnesium metal, primary",Figures not available,,Congo,,O,CG,Magnesium,Missing value,COD,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,15.556000,,,163,-1.440000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,,,923,...,
20.466666999999998,44.816666999999995,Production,"magnesium metal, primary",,,Serbia and Montenegro,,A,CS,Magnesium,Normal value,SCG,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,20.466667,,,163,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1270,,923,1270,
69.217179,48.473662,Production,"magnesium metal, primary",,Not marketed as metal but used in titanium production.,Kazakhstan,,A,KZ,Magnesium,Normal value,KAZ,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,69.217179,,,163,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,10380,,923,10380,b
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,109.537431,,,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,142100,,923,142100,
-119.677633,59.205383999999995,Production,"magnesium metal, primary",,Estimates.|Capacity.,Canada,,A,CA,Magnesium,Normal value,CAN,"Magnesium, primary metal",tonnes (metric),2000-01-01 00:00:00,-119.677633,,,163,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,64000,,923,64000,*|a
94.13658799999999,63.462201,Production,"magnesium metal, primary",,Estimates.,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2001-01-01 00:00:00,94.136588,,,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,35000,,923,35000,*
