x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
29.851884,-19.002536,Production,ferro-alloys,,,Zimbabwe,Ferro-chrome,A,ZW,,Normal value,ZWE,,tonnes (metric),29.851884,,1|2,2013-01-01 00:00:00,-19.002536,,74,129554,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,129554,
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-vanadium,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2013-01-01 00:00:00,59.205384,,74,800,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,800,
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-niobium,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2014-01-01 00:00:00,59.205384,,74,5774,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,866,5774,
44.931729999999995,40.288596,Production,ferro-alloys,,,Armenia,Ferro-molybdenum,A,AM,,Normal value,ARM,,tonnes (metric),44.931730,,1|2,2014-01-01 00:00:00,40.288596,,74,6528,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,864,6528,
18.0,44.0,Production,ferro-alloys,,,Bosnia & Herzegovina,Ferro-alloys,A,BA,,Normal value,BIH,,tonnes (metric),18.000000,,1|2,2014-01-01 00:00:00,44.000000,,74,18383,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,859,18383,
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Other ferro-alloys,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2014-01-01 00:00:00,36.000000,,74,4200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,4200,*
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-vanadium,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2014-01-01 00:00:00,59.205384,,74,1300,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,1300,
-49.028009999999995,-12.408957,Production,ferro-alloys,,Nickel content.,Brazil,Ferro-nickel,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2014-01-01 00:00:00,-12.408957,,74,37200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,37200,y
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Ferro-silico-manganese,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2014-01-01 00:00:00,36.000000,,74,196000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,196000,*
-119.677633,59.205383999999995,Production,ferro-alloys,,Estimates.,Canada,Silicon metal,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2014-01-01 00:00:00,59.205384,,74,30000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,30000,*
29.851884,-19.002536,Production,ferro-alloys,,Sales.,Zimbabwe,Ferro-chrome,A,ZW,,Normal value,ZWE,,tonnes (metric),29.851884,,1|2,2014-01-01 00:00:00,-19.002536,,74,235256,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,235256,x
69.217179,48.473662,Production,ferro-alloys,,,Kazakhstan,Other ferro-alloys,A,KZ,,Normal value,KAZ,,tonnes (metric),69.217179,,1|2,2014-01-01 00:00:00,48.473662,,74,3735,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,3735,
20.154355,40.519335999999996,Production,ferro-alloys,,,Albania,Ferro-chrome,A,AL,,Normal value,ALB,,tonnes (metric),20.154355,,1|2,2014-01-01 00:00:00,40.519336,,74,34897,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,34897,
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Ferro-manganese,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2014-01-01 00:00:00,36.000000,,74,350000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,350000,*
-64.007094,7.145968,Production,ferro-alloys,,Estimates.,Venezuela,Ferro-silicon,A,VE,,Normal value,VEN,,tonnes (metric),-64.007094,,1|2,2014-01-01 00:00:00,7.145968,,74,80000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,80000,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,Break in series.|Including ferro-silico- manganese.,Brazil,Ferro-manganese,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2014-01-01 00:00:00,-12.408957,,74,303000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,303000,#|f
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-niobium,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2014-01-01 00:00:00,-12.408957,,74,51737,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,866,51737,
132.72135600000001,-23.137734,Production,ferro-alloys,,Estimates.,Australia,Silicon metal,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,1|2,2014-01-01 00:00:00,-23.137734,,74,54000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,54000,*
-119.677633,59.205383999999995,Production,ferro-alloys,,Estimates.,Canada,Ferro-silicon,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2014-01-01 00:00:00,59.205384,,74,32000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,32000,*
-64.247496,-31.841561,Production,ferro-alloys,,Estimates.,Argentina,Ferro-silico-manganese,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,1|2,2014-01-01 00:00:00,-31.841561,,74,11000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,11000,*
-64.247496,-31.841561,Production,ferro-alloys,,Estimates.,Argentina,Ferro-silicon,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,1|2,2014-01-01 00:00:00,-31.841561,,74,11000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,11000,*
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 June of that stated.,Australia,Ferro-manganese & ferro-silico-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,1|2,2014-01-01 00:00:00,-23.137734,,74,269000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,1992,269000,g
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2014-01-01 00:00:00,-12.408957,,74,178279,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,178279,
16.0,50.0,Production,ferro-alloys,,Estimates.,Czech Republic,Ferro-vanadium,A,CZ,,Normal value,CZE,,tonnes (metric),16.000000,,1|2,2014-01-01 00:00:00,50.000000,,74,6100,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,6100,*
14.130671999999999,47.585656,Production,ferro-alloys,,,Austria,Ferro-vanadium,A,AT,,Normal value,AUT,,tonnes (metric),14.130672,,1|2,2014-01-01 00:00:00,47.585656,,74,8000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,8000,
10.262436,61.687073999999996,Production,ferro-alloys,,Sales.,Norway,Ferro-silicon,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,1|2,2014-01-01 00:00:00,61.687074,,74,192389,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,192389,x
19.480382,48.704935,Production,ferro-alloys,,,Slovakia,Ferro-silico-manganese,A,SK,,Normal value,SVK,,tonnes (metric),19.480382,,1|2,2014-01-01 00:00:00,48.704935,,74,29643,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,29643,
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-silico-manganese,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,1|2,2014-01-01 00:00:00,46.620563,,74,108000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,108000,
20.873742999999997,42.572883,Production,ferro-alloys,,,Kosovo,Ferro-nickel,A,XK,,Normal value,1A0,,tonnes (metric),20.873743,,1|2,2014-01-01 00:00:00,42.572883,,74,34000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,34000,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-vanadium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2014-01-01 00:00:00,22.642556,,74,1035,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,1035,b
-64.007094,7.145968,Production,ferro-alloys,,Estimates.,Venezuela,Ferro-silico-manganese,A,VE,,Normal value,VEN,,tonnes (metric),-64.007094,,1|2,2014-01-01 00:00:00,7.145968,,74,14000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,14000,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,Estimates.,Brazil,Other ferro-alloys,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2014-01-01 00:00:00,-12.408957,,74,40000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,40000,*
-3.562909,40.389544,Production,ferro-alloys,,,Spain,Ferro-silico-manganese,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,1|2,2014-01-01 00:00:00,40.389544,,74,129000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,129000,
142.796275,43.46076,Production,ferro-alloys,,,Japan,Ferro-nickel,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,1|2,2014-01-01 00:00:00,43.460760,,74,379291,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,379291,
10.262436,61.687073999999996,Production,ferro-alloys,,Estimates.,Norway,Silicon metal,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,1|2,2014-01-01 00:00:00,61.687074,,74,150000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,150000,*
2.452177,46.620563,Production,ferro-alloys,,,France,Ferro-silicon,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,1|2,2014-01-01 00:00:00,46.620563,,74,40000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,40000,
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Silicon metal,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2014-01-01 00:00:00,63.462201,,74,48000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,48000,*
142.796275,43.46076,Production,ferro-alloys,,,Japan,Other ferro-alloys,A,JP,,Normal value,JPN,,tonnes (metric),142.796275,,1|2,2014-01-01 00:00:00,43.460760,,74,79912,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,79912,
55.508706,31.955713,Production,ferro-alloys,,Estimates.|Years ended 20 March following that stated.,Iran,Ferro-chrome,A,IR,,Normal value,IRN,,tonnes (metric),55.508706,,1|2,2014-01-01 00:00:00,31.955713,,74,8000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,8000,*|l
